origin_id,origin_uid,id,uid,created_at
,5e7f1ec8ed,Jw8nuDcTj,5e7f1ec8ed,2020-09-27 21:43:00.000000000
Jw8nuDcTj,5e7f1ec8ed,JwbTtCQRF,236ddd3d7a,2020-10-03 15:34:00.000000000
Jw8nuDcTj,5e7f1ec8ed,Jwcufk1xS,3026e86e3d,2020-10-03 17:44:00.000000000
Jw8nuDcTj,5e7f1ec8ed,Jwcxe2daj,e0d1d6ba71,2020-10-03 17:46:00.000000000
,5e7f1ec8ed,Jwh6Xuppw,5e7f1ec8ed,2020-10-03 17:50:46.666666667
,668d87b8c2,Jwh9UnT2o,668d87b8c2,2020-10-03 17:57:20.000000000
Jw8nuDcTj,5e7f1ec8ed,JwcPR7YwB,5c0d552f1d,2020-10-03 17:58:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwhahqKV1,124864f3bc,2020-10-03 17:58:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwheydCCb,dc23018a8c,2020-10-03 17:59:00.000000000
Jwh6Xuppw,5e7f1ec8ed,Jwhoel8Ev,3cc13dcd8c,2020-10-03 17:59:00.000000000
Jwh9UnT2o,668d87b8c2,JwihseheA,e31ab86b66,2020-10-03 18:01:00.000000000
Jwh9UnT2o,668d87b8c2,JwiyKALVn,95f913ae0a,2020-10-03 18:04:00.000000000
Jwh9UnT2o,668d87b8c2,JwjtQhKh0,0dba76eeb2,2020-10-03 18:04:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwkYqh5jx,db8ae99cbd,2020-10-03 18:09:00.000000000
Jwh9UnT2o,668d87b8c2,Jwl06v5aj,ee88b90a29,2020-10-03 18:10:00.000000000
Jw8nuDcTj,5e7f1ec8ed,Jwl2W2A0N,db8ae99cbd,2020-10-03 18:11:00.000000000
Jwh6Xuppw,5e7f1ec8ed,Jwlo64ZMk,236ddd3d7a,2020-10-03 18:18:00.000000000
Jwh9UnT2o,668d87b8c2,Jwlrq2vpW,eba09d434f,2020-10-03 18:18:00.000000000
Jwh9UnT2o,668d87b8c2,JwltrAbhA,8155638fd3,2020-10-03 18:22:00.000000000
Jwh9UnT2o,668d87b8c2,Jwlur5eYe,4f3953396e,2020-10-03 18:25:00.000000000
Jwh9UnT2o,668d87b8c2,Jwlw186tE,5a7ffef82e,2020-10-03 18:28:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwlwSEgMM,ce2aee021e,2020-10-03 18:28:00.000000000
Jwh6Xuppw,5e7f1ec8ed,Jwlx3wYgk,ce2aee021e,2020-10-03 18:28:00.000000000
Jwh9UnT2o,668d87b8c2,Jwlxuc6Sk,4dacfd18bb,2020-10-03 18:29:00.000000000
Jwh9UnT2o,668d87b8c2,JwlAItfEE,3cdf1e131a,2020-10-03 18:30:00.000000000
Jwh9UnT2o,668d87b8c2,JwlFy62YE,6f28772231,2020-10-03 18:34:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwlDt2IUc,9d8bb49ae3,2020-10-03 18:34:00.000000000
Jwh9UnT2o,668d87b8c2,JwlJ56Y2b,0f1bfae791,2020-10-03 18:35:00.000000000
Jw8nuDcTj,5e7f1ec8ed,JwlKtCaC7,46f0e697b8,2020-10-03 18:35:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwlQMiWI2,04bf88fda8,2020-10-03 18:36:00.000000000
Jwh6Xuppw,5e7f1ec8ed,JwlPy2Dp0,04bf88fda8,2020-10-03 18:36:00.000000000
Jwh9UnT2o,668d87b8c2,JwlTt1PMf,078620f917,2020-10-03 18:41:00.000000000
Jwh9UnT2o,668d87b8c2,JwlT5niwO,04bf88fda8,2020-10-03 18:41:00.000000000
Jwh9UnT2o,668d87b8c2,JwlV7ur0w,078620f917,2020-10-03 18:42:00.000000000
Jwh9UnT2o,668d87b8c2,JwmvHF3MX,2604656ab6,2020-10-03 18:45:00.000000000
,894e986b2b,JwzY6FOYM,894e986b2b,2020-10-03 18:49:40.000000000
Jwh9UnT2o,668d87b8c2,JwuDQwlwH,68309f1e8a,2020-10-03 18:50:00.000000000
Jwh9UnT2o,668d87b8c2,Jwukkwd2d,0050590775,2020-10-03 18:50:00.000000000
Jwh9UnT2o,668d87b8c2,JwuVsrr5j,6f28772231,2020-10-03 18:51:00.000000000
Jwh9UnT2o,668d87b8c2,JwuI5e1Gj,cfe2993f1e,2020-10-03 18:51:00.000000000
Jwh9UnT2o,668d87b8c2,JwDPH1Vhi,73ee78d58e,2020-10-03 18:52:00.000000000
JwzY6FOYM,894e986b2b,JwA257npI,2e6f17915e,2020-10-03 18:52:00.000000000
Jwh9UnT2o,668d87b8c2,Jwvjnrsue,8d81761a34,2020-10-03 18:52:00.000000000
