origin_id,origin_uid,id,uid,created_at
,ddbc76f9f9,JrWa1dYDs,ddbc76f9f9,2020-10-03 17:33:06.666666667
,328d565854,JrV7hvxJP,328d565854,2020-10-03 17:42:06.666666667
JrV7hvxJP,328d565854,JrVenvUex,0daaad74f9,2020-10-03 18:04:00.000000000
,b79bd96818,JrWaMsne6,b79bd96818,2020-10-03 18:08:40.000000000
JrV7hvxJP,328d565854,JrWvj9BHt,10ccab454e,2020-10-03 18:12:00.000000000
JrWaMsne6,b79bd96818,JrWx9z8Y7,cdd4ee4002,2020-10-03 18:29:00.000000000
JrV7hvxJP,328d565854,JrWxbjr8O,a610eb202e,2020-10-03 18:34:00.000000000
JrWaMsne6,b79bd96818,JrWxDEcJN,4e5008cd5d,2020-10-03 18:35:00.000000000
JrV7hvxJP,328d565854,JrWxAaXSU,5e59b10344,2020-10-03 18:36:00.000000000
JrWaMsne6,b79bd96818,JrWyq6YLH,ba7e3ab9c3,2020-10-03 18:51:00.000000000
JrV7hvxJP,328d565854,JrWykykjC,3d5aa8511c,2020-10-03 18:52:00.000000000
JrWaMsne6,b79bd96818,JrWysfrgZ,1e97cc7ae3,2020-10-03 18:56:00.000000000
JrV7hvxJP,328d565854,JrWydnmfG,9158f565f7,2020-10-03 18:57:00.000000000
JrWaMsne6,b79bd96818,JrWy8pgOh,f7ee769462,2020-10-03 18:57:00.000000000
JrWa1dYDs,ddbc76f9f9,JrWypfVKb,bb57f5961e,2020-10-03 19:00:00.000000000
JrV7hvxJP,328d565854,JrWyYnsNm,54de24f7b3,2020-10-03 19:24:00.000000000
JrV7hvxJP,328d565854,JrWz08QnN,fd7a6a3049,2020-10-03 19:24:00.000000000
JrWaMsne6,b79bd96818,JrWzO8tTd,3c745e97cf,2020-10-03 19:44:00.000000000
JrV7hvxJP,328d565854,JrWzZ5zpJ,816cf58f86,2020-10-03 19:45:00.000000000
JrWaMsne6,b79bd96818,JrWAeo4ZR,1846969624,2020-10-03 19:53:00.000000000
JrWaMsne6,b79bd96818,JrWAdzejy,5178181089,2020-10-03 19:53:00.000000000
JrWa1dYDs,ddbc76f9f9,JrWBX3sg8,c033524d5e,2020-10-03 20:27:00.000000000
JrWaMsne6,b79bd96818,JrWBN6bQs,5e59b10344,2020-10-03 20:29:00.000000000
JrV7hvxJP,328d565854,JrWBOyDlQ,f43a594af3,2020-10-03 20:29:00.000000000
,b5a6254f52,JrS8Rb9nT,b5a6254f52,2020-10-03 20:47:26.666666667
JrV7hvxJP,328d565854,JrX8y1deM,a3f92a9bff,2020-10-03 21:21:00.000000000
JrWaMsne6,b79bd96818,JrX9Qj5ry,f1ff7bed9c,2020-10-03 21:22:00.000000000
JrV7hvxJP,328d565854,JrXa2bEl8,4af06487d9,2020-10-03 21:24:00.000000000
JrV7hvxJP,328d565854,JrXapv1Dl,931e9ed90a,2020-10-03 21:24:00.000000000
JrV7hvxJP,328d565854,JrXcm3LAz,da60246b03,2020-10-03 21:26:00.000000000
JrV7hvxJP,328d565854,JrXd188Lv,72761d4a18,2020-10-03 21:27:00.000000000
JrWaMsne6,b79bd96818,JrXfhrjal,6e9ab24cf2,2020-10-03 21:32:00.000000000
JrV7hvxJP,328d565854,JrXgjzEnz,1a8c5f9842,2020-10-03 21:33:00.000000000
JrWaMsne6,b79bd96818,JrY2sDgnP,7ab4c97046,2020-10-03 21:36:00.000000000
JrWaMsne6,b79bd96818,JrYBd9RLp,15988368f7,2020-10-03 21:42:00.000000000
JrWaMsne6,b79bd96818,JrZgyeBNa,7dc005cafb,2020-10-03 22:10:00.000000000
JrWaMsne6,b79bd96818,JrZh5zFA8,7dc005cafb,2020-10-03 22:12:00.000000000
JrWaMsne6,b79bd96818,JrZoiEoYl,cfc29fa933,2020-10-03 22:33:00.000000000
JrWa1dYDs,ddbc76f9f9,JrZxma3Cp,e6608577f0,2020-10-03 22:44:00.000000000
JrV7hvxJP,328d565854,JrZxjoPQz,04bf88fda8,2020-10-03 22:45:00.000000000
JrV7hvxJP,328d565854,JrZzX9ku7,87ba76ca0a,2020-10-03 22:55:00.000000000
JrV7hvxJP,328d565854,JrZAWib9e,67d1116993,2020-10-03 22:59:00.000000000
JrV7hvxJP,328d565854,JrZC70RBz,c25457245a,2020-10-03 23:01:00.000000000
JrWaMsne6,b79bd96818,JrZEsD0Xa,a51b0c2c2e,2020-10-03 23:08:00.000000000
JrWaMsne6,b79bd96818,JrZEnk2bN,a51b0c2c2e,2020-10-03 23:11:00.000000000
