origin_id,origin_uid,id,uid,created_at
,83c2955406,JA41SFnYu,83c2955406,2020-09-27 06:10:13.333333334
JA41SFnYu,83c2955406,JA9ynCa1k,5d0de53445,2020-09-27 21:43:00.000000000
JA41SFnYu,83c2955406,JA9ypt0Es,5d0de53445,2020-10-03 15:29:00.000000000
JA41SFnYu,83c2955406,JA9yt0Rsq,5d0de53445,2020-10-03 15:34:00.000000000
JA41SFnYu,83c2955406,JA9yzbYG4,5d0de53445,2020-10-03 15:56:41.000000000
JA41SFnYu,83c2955406,JA9IuD4RX,0801b23f2c,2020-10-03 17:14:00.000000000
,83c2955406,JAmThuqDN,83c2955406,2020-10-03 17:29:06.666666667
JAmThuqDN,83c2955406,JArIapq9i,d656c903df,2020-10-03 17:31:00.000000000
JAmThuqDN,83c2955406,JArKVfpnZ,0a99f6503a,2020-10-03 17:34:00.000000000
JAmThuqDN,83c2955406,JArL1ppF6,06b66306b4,2020-10-03 17:36:00.000000000
JA41SFnYu,83c2955406,JArNlhzly,bb27dc41da,2020-10-03 17:38:00.000000000
JAmThuqDN,83c2955406,JArVvvrUJ,e622c7038c,2020-10-03 17:42:00.000000000
JAmThuqDN,83c2955406,JAs8F1Qrj,5871d7f599,2020-10-03 17:42:00.000000000
JAmThuqDN,83c2955406,JAs9h8R8A,c4c36f7035,2020-10-03 17:44:00.000000000
JAmThuqDN,83c2955406,JAscdfJQs,757ad7413b,2020-10-03 17:44:00.000000000
JAmThuqDN,83c2955406,JAsggF9nA,5d0258c5db,2020-10-03 17:46:00.000000000
JAmThuqDN,83c2955406,JAsgitRsi,5d0258c5db,2020-10-03 17:47:00.000000000
JAmThuqDN,83c2955406,JAsrCeeph,8a15e91eb7,2020-10-03 17:48:00.000000000
,83c2955406,JAPamDFLA,83c2955406,2020-10-03 18:01:00.000000000
JAPamDFLA,83c2955406,JAUIE8zik,f8ab97554b,2020-10-03 18:04:00.000000000
JAPamDFLA,83c2955406,JAUIx0T6M,f8ab97554b,2020-10-03 18:04:00.000000000
JAPamDFLA,83c2955406,JAUeJ1y7b,5b26573542,2020-10-03 18:04:00.000000000
JAPamDFLA,83c2955406,JAUI8wrVb,50877790e6,2020-10-03 18:04:00.000000000
JAPamDFLA,83c2955406,JB300aXDM,0c145d2cae,2020-10-03 18:05:00.000000000
JAPamDFLA,83c2955406,JB302cQLv,0c145d2cae,2020-10-03 18:05:00.000000000
,83c2955406,JBhrRcNBl,83c2955406,2020-10-03 18:07:33.333333334
JBhrRcNBl,83c2955406,JBmBclHqy,1aabefb942,2020-10-03 18:08:00.000000000
JBhrRcNBl,83c2955406,JBmBjshEL,1aabefb942,2020-10-03 18:09:00.000000000
JBhrRcNBl,83c2955406,JBmBhm1xY,1aabefb942,2020-10-03 18:09:00.000000000
JBhrRcNBl,83c2955406,JBmTQ4dEV,53d5fe3fe7,2020-10-03 18:10:00.000000000
JBhrRcNBl,83c2955406,JBmUn7ETb,757ad7413b,2020-10-03 18:11:00.000000000
JBhrRcNBl,83c2955406,JBn4no2eI,76703d6f23,2020-10-03 18:11:00.000000000
JBhrRcNBl,83c2955406,JBn66Ar40,c9f7c3cf03,2020-10-03 18:12:00.000000000
JBhrRcNBl,83c2955406,JBn6bF8Gk,c9f7c3cf03,2020-10-03 18:12:00.000000000
,83c2955406,JBAiQE8JY,83c2955406,2020-10-03 18:12:33.333333334
JBAiQE8JY,83c2955406,JBEMyFHYM,9b9a82e7b2,2020-10-03 18:13:00.000000000
JBAiQE8JY,83c2955406,JBEMxtME8,9b9a82e7b2,2020-10-03 18:14:00.000000000
JBAiQE8JY,83c2955406,JBEMAmK0C,9b9a82e7b2,2020-10-03 18:14:00.000000000
JBAiQE8JY,83c2955406,JBFzqAWAz,5b26573542,2020-10-03 18:15:00.000000000
JBAiQE8JY,83c2955406,JBEWlgexh,6f8fe55509,2020-10-03 18:15:00.000000000
JBAiQE8JY,83c2955406,JBFNPfOqQ,0e0475f214,2020-10-03 18:16:00.000000000
JBAiQE8JY,83c2955406,JBFNRDETs,0e0475f214,2020-10-03 18:16:00.000000000
JBAiQE8JY,83c2955406,JBFNTFyFT,0e0475f214,2020-10-03 18:17:00.000000000
,83c2955406,JBT9QhQn3,83c2955406,2020-10-03 18:17:06.666666667
JBT9QhQn3,83c2955406,JBXGS2B3S,53dd086b54,2020-10-03 18:18:00.000000000
JBT9QhQn3,83c2955406,JBY12bHVs,fea458205c,2020-10-03 18:18:00.000000000
JBT9QhQn3,83c2955406,JBYfi6ifw,76703d6f23,2020-10-03 18:18:00.000000000
JBT9QhQn3,83c2955406,JBYtG6bj6,bf3705d509,2020-10-03 18:19:00.000000000
JBT9QhQn3,83c2955406,JBYhnaL53,8633eb772c,2020-10-03 18:19:00.000000000
JBT9QhQn3,83c2955406,JBYAOdVEJ,f589118f62,2020-10-03 18:22:00.000000000
JBT9QhQn3,83c2955406,JBYDPfAsm,acc26f020d,2020-10-03 18:23:00.000000000
JBT9QhQn3,83c2955406,JBYFb9HPB,7947f9d5f9,2020-10-03 18:24:00.000000000
JBT9QhQn3,83c2955406,JBYGhrld5,0a8a09c606,2020-10-03 18:25:00.000000000
JBT9QhQn3,83c2955406,JBYIAtweL,dcd05b510f,2020-10-03 18:25:00.000000000
JBT9QhQn3,83c2955406,JBYZG5xrP,2f776dadee,2020-10-03 18:26:00.000000000
JBT9QhQn3,83c2955406,JBYNY5d1G,6fd1575d14,2020-10-03 18:26:00.000000000
JBT9QhQn3,83c2955406,JBZFZbyYS,d328c6401d,2020-10-03 18:26:00.000000000
,83c2955406,JC2Al8T0N,83c2955406,2020-10-03 18:27:20.000000000
JC2Al8T0N,83c2955406,JC2X2yqqE,64c0de7b5b,2020-10-03 18:28:00.000000000
JC2Al8T0N,83c2955406,JC2X46AtM,64c0de7b5b,2020-10-03 18:28:00.000000000
JC2Al8T0N,83c2955406,JC31eBt9E,2db41a1c39,2020-10-03 18:28:00.000000000
JC2Al8T0N,83c2955406,JC31ceJ0A,2db41a1c39,2020-10-03 18:28:00.000000000
JC2Al8T0N,83c2955406,JC33unEaY,b995ffd059,2020-10-03 18:29:00.000000000
JC2Al8T0N,83c2955406,JC33sjyN4,b995ffd059,2020-10-03 18:29:00.000000000
JBT9QhQn3,83c2955406,JC320uOyj,2db41a1c39,2020-10-03 18:29:00.000000000
JC2Al8T0N,83c2955406,JC33Y06wF,b995ffd059,2020-10-03 18:30:00.000000000
JC2Al8T0N,83c2955406,JC33dfnVl,447a5422bc,2020-10-03 18:30:00.000000000
JC2Al8T0N,83c2955406,JC34noDW1,78d8f44cea,2020-10-03 18:31:00.000000000
JC2Al8T0N,83c2955406,JC34BvbZ5,509c9ac7e1,2020-10-03 18:31:00.000000000
JC2Al8T0N,83c2955406,JC34EbZmD,509c9ac7e1,2020-10-03 18:34:00.000000000
JC2Al8T0N,83c2955406,JC5zxoMzo,26c32f875a,2020-10-03 18:35:00.000000000
JC2Al8T0N,83c2955406,JC5zA5Cx0,26c32f875a,2020-10-03 18:35:00.000000000
JC2Al8T0N,83c2955406,JC5AApgSd,94254dc9ac,2020-10-03 18:35:00.000000000
JC2Al8T0N,83c2955406,JC5IdcCN0,7be21ecbc8,2020-10-03 18:35:00.000000000
JC2Al8T0N,83c2955406,JC5KS5Kh6,90da105637,2020-10-03 18:35:00.000000000
JC2Al8T0N,83c2955406,JC5LD5Q95,0a8a09c606,2020-10-03 18:36:00.000000000
JC2Al8T0N,83c2955406,JC5STl5t3,6f8fe55509,2020-10-03 18:36:00.000000000
