origin_id,origin_uid,id,uid,created_at
,d17a59d3ff,JwSj1qsUg,d17a59d3ff,2020-09-27 21:43:00.000000000
,668d87b8c2,JwSOWCJfK,668d87b8c2,2020-10-03 15:08:26.666666667
JwSOWCJfK,668d87b8c2,JwSQf2woK,078fc1ad4c,2020-10-03 15:29:00.000000000
,4e5db3beb2,JwSfeunGw,4e5db3beb2,2020-10-03 17:25:26.666666667
,208193ebc0,JwSOWCIc3,208193ebc0,2020-10-03 17:28:46.666666667
,5ec1648545,JwSjX64cq,5ec1648545,2020-10-03 17:31:00.000000000
,f94fc8644d,JwT0sgLOI,f94fc8644d,2020-10-03 17:44:00.000000000
JwSOWCIc3,208193ebc0,JwWjBFGBq,e4108ba604,2020-10-03 17:46:00.000000000
,2fdace6e5f,JwTaInXZl,2fdace6e5f,2020-10-03 17:47:00.000000000
,f4930c6c6e,JwT36fAA7,f4930c6c6e,2020-10-03 17:48:00.000000000
,28b0832fb3,JwU5taxO1,28b0832fb3,2020-10-03 17:49:00.000000000
,b5a6254f52,JwSP0tgsc,b5a6254f52,2020-10-03 17:51:13.333333334
,b89d213799,JwTMzz1P2,b89d213799,2020-10-03 17:53:00.000000000
JwSOWCJfK,668d87b8c2,JwXiUAzUK,6f28772231,2020-10-03 17:56:00.000000000
JwSOWCJfK,668d87b8c2,JwXt686rY,99bc137724,2020-10-03 17:56:00.000000000
,4b93a1d3ae,JwTpa4w6t,4b93a1d3ae,2020-10-03 17:56:00.000000000
,668d87b8c2,JwSffD1lE,668d87b8c2,2020-10-03 17:57:06.666666667
JwU5taxO1,28b0832fb3,JwXt4xMvD,ad11346b4e,2020-10-03 17:58:00.000000000
JwSP0tgsc,b5a6254f52,JwXtr6Vpw,b0282645df,2020-10-03 17:58:00.000000000
JwSOWCJfK,668d87b8c2,JwXt5eTea,9675518df4,2020-10-03 17:58:00.000000000
JwTaInXZl,2fdace6e5f,JwXtkxlLk,bcd8f00944,2020-10-03 17:59:00.000000000
JwSOWCJfK,668d87b8c2,JwXtj2HFr,cdad566399,2020-10-03 17:59:00.000000000
JwTMzz1P2,b89d213799,JwXtrowgh,084cc47129,2020-10-03 17:59:00.000000000
JwTMzz1P2,b89d213799,JwXtu0WTo,176e8501ba,2020-10-03 18:00:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtpzQsh,ad11346b4e,2020-10-03 18:00:00.000000000
JwSOWCJfK,668d87b8c2,JwXtiwBsV,3888851ded,2020-10-03 18:01:00.000000000
JwSOWCJfK,668d87b8c2,JwXtcAPJU,9675518df4,2020-10-03 18:04:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtnecrU,ad11346b4e,2020-10-03 18:04:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtj2JLo,bcd8f00944,2020-10-03 18:04:00.000000000
JwTaInXZl,2fdace6e5f,JwXtugklF,ad11346b4e,2020-10-03 18:05:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtemd3C,694a60c663,2020-10-03 18:06:00.000000000
JwU5taxO1,28b0832fb3,JwXt7v5zP,ad11346b4e,2020-10-03 18:07:00.000000000
JwTMzz1P2,b89d213799,JwXtwmCKC,ad11346b4e,2020-10-03 18:08:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtkj4PQ,45281c880f,2020-10-03 18:08:00.000000000
JwU5taxO1,28b0832fb3,JwXtMmgeO,45281c880f,2020-10-03 18:09:00.000000000
JwSj1qsUg,d17a59d3ff,JwXtQvuNp,f38dd0ed0c,2020-10-03 18:09:00.000000000
JwTMzz1P2,b89d213799,JwXtxAKiq,ad11346b4e,2020-10-03 18:11:00.000000000
,894e986b2b,JwTK8fq7D,894e986b2b,2020-10-03 18:11:53.333333334
JwTMzz1P2,b89d213799,JwXtCzW7r,4c7eaaf3cd,2020-10-03 18:12:00.000000000
JwSjX64cq,5ec1648545,JwXtM4EHS,374ba918f0,2020-10-03 18:13:00.000000000
JwSffD1lE,668d87b8c2,JwXtOlTYP,b6f3ee07c5,2020-10-03 18:13:00.000000000
JwT36fAA7,f4930c6c6e,JwXtOpdhZ,d390ed5ba4,2020-10-03 18:13:00.000000000
JwTMzz1P2,b89d213799,JwXtz5DOA,ad11346b4e,2020-10-03 18:14:00.000000000
JwTMzz1P2,b89d213799,JwXtFgMEL,4c7eaaf3cd,2020-10-03 18:14:00.000000000
JwSOWCJfK,668d87b8c2,JwXtH4lN2,f7c3320559,2020-10-03 18:15:00.000000000
JwSfeunGw,4e5db3beb2,JwXtJ2XFG,374ba918f0,2020-10-03 18:15:00.000000000
JwT36fAA7,f4930c6c6e,JwXtT5I7h,176e8501ba,2020-10-03 18:16:00.000000000
JwTK8fq7D,894e986b2b,JwXtJoWGA,ad11346b4e,2020-10-03 18:17:00.000000000
JwTK8fq7D,894e986b2b,JwXtH3dRt,ad11346b4e,2020-10-03 18:18:00.000000000
JwSOWCJfK,668d87b8c2,JwXtPwJIO,374ba918f0,2020-10-03 18:18:00.000000000
JwSOWCJfK,668d87b8c2,JwXtAwYkq,2a99fb8943,2020-10-03 18:19:00.000000000
JwTaInXZl,2fdace6e5f,JwXtPA4yW,176e8501ba,2020-10-03 18:19:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtxzELA,176e8501ba,2020-10-03 18:23:00.000000000
JwTMzz1P2,b89d213799,JwXtJ8rEK,4c7eaaf3cd,2020-10-03 18:24:00.000000000
JwSP0tgsc,b5a6254f52,JwXtODyzl,edfd94786c,2020-10-03 18:25:00.000000000
JwT36fAA7,f4930c6c6e,JwXtFxgkC,45281c880f,2020-10-03 18:26:00.000000000
JwU5taxO1,28b0832fb3,JwXtSzA2T,2ebdbd65d1,2020-10-03 18:26:00.000000000
JwTaInXZl,2fdace6e5f,JwXu0xbXG,4754210203,2020-10-03 18:28:00.000000000
JwSP0tgsc,b5a6254f52,JwXu73seN,74c7357b83,2020-10-03 18:28:00.000000000
JwT0sgLOI,f94fc8644d,JwXu18OXE,374ba918f0,2020-10-03 18:29:00.000000000
JwSP0tgsc,b5a6254f52,JwXtZBLkd,74c7357b83,2020-10-03 18:29:00.000000000
JwU5taxO1,28b0832fb3,JwXudbiFy,e7d04d164b,2020-10-03 18:30:00.000000000
JwU5taxO1,28b0832fb3,JwXukmdI6,24f7dcbd4e,2020-10-03 18:31:00.000000000
JwU5taxO1,28b0832fb3,JwXuhoVHq,3fda177a78,2020-10-03 18:31:00.000000000
JwSP0tgsc,b5a6254f52,JwXu223vQ,74c7357b83,2020-10-03 18:34:00.000000000
JwSOWCJfK,668d87b8c2,JwXuhoWa2,f544867495,2020-10-03 18:34:00.000000000
JwU5taxO1,28b0832fb3,JwXtXyM7W,a4447d9779,2020-10-03 18:35:00.000000000
JwSP0tgsc,b5a6254f52,JwXtXjmwd,f7c3320559,2020-10-03 18:35:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXujbo9R,e7d04d164b,2020-10-03 18:36:00.000000000
JwU5taxO1,28b0832fb3,JwXuk1jA6,3fda177a78,2020-10-03 18:40:00.000000000
JwU5taxO1,28b0832fb3,JwXuj5U8e,24f7dcbd4e,2020-10-03 18:40:00.000000000
JwU5taxO1,28b0832fb3,JwXuizK4d,3fda177a78,2020-10-03 18:41:00.000000000
JwU5taxO1,28b0832fb3,JwXtWoZwL,a4447d9779,2020-10-03 18:42:00.000000000
JwSP0tgsc,b5a6254f52,JwXujqOyv,a4447d9779,2020-10-03 18:42:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXtZ5PNx,deba2499c1,2020-10-03 18:42:00.000000000
JwSOWCIc3,208193ebc0,JwXtYanb0,374ba918f0,2020-10-03 18:43:00.000000000
JwSOWCJfK,668d87b8c2,JwXuk3xgU,edc5ef3a1e,2020-10-03 18:43:00.000000000
JwTK8fq7D,894e986b2b,JwXu2Bh3b,2ebdbd65d1,2020-10-03 18:44:00.000000000
JwSOWCJfK,668d87b8c2,JwXubtboj,b6f3ee07c5,2020-10-03 18:44:00.000000000
JwU5taxO1,28b0832fb3,JwXui0zSC,d390ed5ba4,2020-10-03 18:45:00.000000000
JwU5taxO1,28b0832fb3,JwXukynwP,3fda177a78,2020-10-03 18:45:00.000000000
JwU5taxO1,28b0832fb3,JwXunggEU,24f7dcbd4e,2020-10-03 18:45:00.000000000
JwU5taxO1,28b0832fb3,JwXurpwe2,24f7dcbd4e,2020-10-03 18:45:00.000000000
JwU5taxO1,28b0832fb3,JwXuldil1,24f7dcbd4e,2020-10-03 18:45:00.000000000
JwU5taxO1,28b0832fb3,JwXuqwfRG,24f7dcbd4e,2020-10-03 18:46:00.000000000
JwSOWCIc3,208193ebc0,JwXuAz1EO,6cb7eeec96,2020-10-03 18:46:00.000000000
JwU5taxO1,28b0832fb3,JwXuFx8jT,374ba918f0,2020-10-03 18:46:00.000000000
JwTaInXZl,2fdace6e5f,JwXulenpl,e7d04d164b,2020-10-03 18:46:00.000000000
JwU5taxO1,28b0832fb3,JwXune38H,3fda177a78,2020-10-03 18:47:00.000000000
JwT36fAA7,f4930c6c6e,JwXuDfRwe,edfd94786c,2020-10-03 18:47:00.000000000
JwTMzz1P2,b89d213799,JwXumn2sB,e7d04d164b,2020-10-03 18:50:00.000000000
JwU5taxO1,28b0832fb3,JwXupmypg,24f7dcbd4e,2020-10-03 18:50:00.000000000
JwTaInXZl,2fdace6e5f,JwXuA0Xkd,374ba918f0,2020-10-03 18:51:00.000000000
JwU5taxO1,28b0832fb3,JwXuoth3b,24f7dcbd4e,2020-10-03 18:51:00.000000000
JwU5taxO1,28b0832fb3,JwXuoaCeH,3fda177a78,2020-10-03 18:51:00.000000000
JwU5taxO1,28b0832fb3,JwXumn056,24f7dcbd4e,2020-10-03 18:51:00.000000000
JwU5taxO1,28b0832fb3,JwXupkjXs,3fda177a78,2020-10-03 18:51:00.000000000
JwTaInXZl,2fdace6e5f,JwXuH7vmI,edfd94786c,2020-10-03 18:51:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXuC2QUG,82a0c0000a,2020-10-03 18:52:00.000000000
JwTpa4w6t,4b93a1d3ae,JwXuFiOUg,edfd94786c,2020-10-03 18:52:00.000000000
JwT0sgLOI,f94fc8644d,JwXuBshyj,edfd94786c,2020-10-03 18:52:00.000000000
JwTMzz1P2,b89d213799,JwXuz6Atc,374ba918f0,2020-10-03 18:52:00.000000000
JwSP0tgsc,b5a6254f52,JwXuGuO9z,4e2c755e98,2020-10-03 18:53:00.000000000
JwTMzz1P2,b89d213799,JwXuxCQMQ,374ba918f0,2020-10-03 18:53:00.000000000
JwSP0tgsc,b5a6254f52,JwXuNy2Ak,edfd94786c,2020-10-03 18:56:00.000000000
JwTK8fq7D,894e986b2b,JwXuvumKI,374ba918f0,2020-10-03 18:56:00.000000000
