origin_id,origin_uid,id,uid,created_at
,b4d20bdd74,JwT1Wq7bg,b4d20bdd74,2020-10-03 17:31:00.000000000
,b4d20bdd74,JwSrpvuC7,b4d20bdd74,2020-10-03 17:36:06.666666667
,b4d20bdd74,JwSnlsdT3,b4d20bdd74,2020-10-03 17:40:13.333333334
JwT1Wq7bg,b4d20bdd74,JwXmcaeq0,0c2133c3f4,2020-10-03 17:42:00.000000000
JwSrpvuC7,b4d20bdd74,JwXn9lBO6,423a4f83a7,2020-10-03 17:42:00.000000000
JwT1Wq7bg,b4d20bdd74,JwXnMAbka,bd75486d13,2020-10-03 17:44:00.000000000
JwSnlsdT3,b4d20bdd74,JwXoAh7JE,33b21ba183,2020-10-03 17:44:00.000000000
JwSrpvuC7,b4d20bdd74,JwXoOapxx,1b7d96cdbf,2020-10-03 17:47:00.000000000
JwSrpvuC7,b4d20bdd74,JwXpmarQb,cb4a9986c4,2020-10-03 17:49:00.000000000
JwT1Wq7bg,b4d20bdd74,JwXqz8eDc,452d4d6265,2020-10-03 17:56:00.000000000
JwSnlsdT3,b4d20bdd74,JwXtfgxSr,6f42b73462,2020-10-03 17:59:00.000000000
,b4d20bdd74,JwSff3M8I,b4d20bdd74,2020-10-03 18:05:06.666666667
JwSff3M8I,b4d20bdd74,JwXArFgym,673e46aa6b,2020-10-03 18:08:00.000000000
JwSnlsdT3,b4d20bdd74,JwXFsfbCc,3867fc432c,2020-10-03 18:12:00.000000000
JwSnlsdT3,b4d20bdd74,JwXFA0GeF,3867fc432c,2020-10-03 18:13:00.000000000
JwSnlsdT3,b4d20bdd74,JwXFDsQ3K,3867fc432c,2020-10-03 18:13:00.000000000
JwSnlsdT3,b4d20bdd74,JwXHucqQr,6f42b73462,2020-10-03 18:15:00.000000000
JwSnlsdT3,b4d20bdd74,JwXHioeTr,6f42b73462,2020-10-03 18:15:00.000000000
,c669e12da4,JwUORn7Xj,c669e12da4,2020-10-03 18:15:33.333333334
JwSnlsdT3,b4d20bdd74,JwXHLiscK,e8640f76a5,2020-10-03 18:16:00.000000000
JwSrpvuC7,b4d20bdd74,JwXI6inW4,24e12872d9,2020-10-03 18:16:00.000000000
JwSnlsdT3,b4d20bdd74,JwXIqkDA8,fd0b48cd9a,2020-10-03 18:17:00.000000000
JwUORn7Xj,c669e12da4,JwXIFbCnu,d1d664a735,2020-10-03 18:18:00.000000000
JwSnlsdT3,b4d20bdd74,JwXIRB9c2,fd0b48cd9a,2020-10-03 18:18:00.000000000
JwUORn7Xj,c669e12da4,JwXIRyX8W,b33505db0f,2020-10-03 18:18:00.000000000
JwSnlsdT3,b4d20bdd74,JwXIGnxbK,6f42b73462,2020-10-03 18:18:00.000000000
JwSnlsdT3,b4d20bdd74,JwXJB5xjW,6ce48c452e,2020-10-03 18:19:00.000000000
JwSrpvuC7,b4d20bdd74,Jx6Di6p8T,a86542bb1f,2020-10-03 18:22:00.000000000
JwSrpvuC7,b4d20bdd74,Jx6MkBXPH,52f251ca75,2020-10-03 18:25:00.000000000
JwSrpvuC7,b4d20bdd74,Jx6Lkg6EP,d7c9b343c3,2020-10-03 18:25:00.000000000
JwT1Wq7bg,b4d20bdd74,Jx739pzV2,84dba72a25,2020-10-03 18:26:00.000000000
JwUORn7Xj,c669e12da4,Jx79yhs8l,d2f9132d89,2020-10-03 18:28:00.000000000
JwSff3M8I,b4d20bdd74,JxfNWooKk,1f993bfc36,2020-10-03 18:29:00.000000000
JwSff3M8I,b4d20bdd74,JxfNHBMGQ,1f993bfc36,2020-10-03 18:29:00.000000000
JwSff3M8I,b4d20bdd74,JxogLkL00,685e389dd8,2020-10-03 18:30:00.000000000
JwSff3M8I,b4d20bdd74,JxooyvH0X,1f993bfc36,2020-10-03 18:31:00.000000000
JwSff3M8I,b4d20bdd74,JxopsoRFL,1f993bfc36,2020-10-03 18:31:00.000000000
JwSff3M8I,b4d20bdd74,JxopDAg2i,1f993bfc36,2020-10-03 18:34:00.000000000
JwSrpvuC7,b4d20bdd74,JxwcUtZlJ,470f16a9a1,2020-10-03 18:35:00.000000000
JwSrpvuC7,b4d20bdd74,Jxw4b9Dni,1a1f5c7e4b,2020-10-03 18:35:00.000000000
JwSrpvuC7,b4d20bdd74,JxR6PpLzf,5319459c78,2020-10-03 18:35:00.000000000
JwUORn7Xj,c669e12da4,Jyb5Rodho,d2f9132d89,2020-10-03 18:36:00.000000000
JwUORn7Xj,c669e12da4,JxS6pdxEH,d2f9132d89,2020-10-03 18:36:00.000000000
JwUORn7Xj,c669e12da4,Jyfkmc7Pg,4f0aecc7e9,2020-10-03 18:40:00.000000000
