Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,Jt8ytFpBx,386c71b0fd,2020-11-09 20:03:13.333333334
1,1,Jt8ytFpBx,2656274875.0,Jt8z6n01E,e22639c726,2020-11-09 20:11:00.000000000
2,2,Jt8ytFpBx,2656274875.0,Jt8Ac3fs6,9a93716105,2020-11-09 20:14:00.000000000
3,3,Jt8ytFpBx,2656274875.0,Jt8EszlAx,af605143f0,2020-11-09 20:24:00.000000000
4,4,Jt8ytFpBx,2656274875.0,Jt8GxCHpR,c047388eda,2020-11-09 20:30:00.000000000
5,5,Jt8ytFpBx,2656274875.0,Jt8IKb1Y8,c95c2e29cd,2020-11-09 20:35:00.000000000
6,6,Jt8ytFpBx,2656274875.0,Jt8KJrtqz,0ded2c9e0f,2020-11-09 20:40:00.000000000
7,7,Jt8ytFpBx,2656274875.0,Jt8LcEo3c,be43edbd3c,2020-11-09 20:41:00.000000000
8,8,Jt8ytFpBx,2656274875.0,Jt8LEbDIw,4598bf9e3c,2020-11-09 20:42:00.000000000
9,9,Jt8ytFpBx,2656274875.0,Jt8PU48Lr,52ead94c41,2020-11-09 20:53:00.000000000
10,10,Jt8ytFpBx,2656274875.0,Jt8TT3Quy,e6b2f47662,2020-11-09 21:02:00.000000000
11,11,Jt8ytFpBx,2656274875.0,Jt91tvfKk,dee5b2cbc6,2020-11-09 21:21:00.000000000
12,12,Jt8ytFpBx,2656274875.0,Jt92v2a1j,a5724aa8ef,2020-11-09 21:24:00.000000000
13,13,Jt8ytFpBx,2656274875.0,Jt92ZoRGo,37da182e5d,2020-11-09 21:25:00.000000000
14,14,Jt8ytFpBx,2656274875.0,Jt9iW91t9,6124fc4e40,2020-11-09 22:04:00.000000000
15,15,Jt8ytFpBx,2656274875.0,Jt9qBAJNn,7fc4bab5a4,2020-11-09 22:23:00.000000000
16,16,Jt8ytFpBx,2656274875.0,Jt9uYxDd5,13559753aa,2020-11-09 22:34:00.000000000
17,17,Jt8ytFpBx,2656274875.0,Jt9EhkErf,9a93716105,2020-11-09 22:57:00.000000000
18,18,Jt8ytFpBx,2656274875.0,Jt9Kjuze5,7373729377,2020-11-09 23:12:00.000000000
19,19,Jt8ytFpBx,2656274875.0,Jt9MlDVQk,86a4baac7b,2020-11-09 23:17:00.000000000
20,20,Jt8ytFpBx,2656274875.0,Jt9Ni6bgO,717887e6d1,2020-11-09 23:19:00.000000000
21,21,Jt8ytFpBx,2656274875.0,Jteetw1sl,0299ad9984,2020-11-10 10:37:00.000000000
22,22,Jt8ytFpBx,2656274875.0,JteptxXoZ,be24d12aed,2020-11-10 11:04:00.000000000
23,23,Jt8ytFpBx,2656274875.0,JteptvLbq,365c42911c,2020-11-10 11:04:31.000000000
24,24,Jt8ytFpBx,2656274875.0,Jteytpb3p,970d8b7c7c,2020-11-10 11:26:00.000000000
25,25,Jt8ytFpBx,2656274875.0,Jtfidya7R,2481a75332,2020-11-10 13:19:23.000000000
26,26,Jt8ytFpBx,2656274875.0,JtfYQr4Y5,8b28722cd2,2020-11-10 15:04:00.000000000
27,27,Jt8ytFpBx,2656274875.0,JtguB1lc5,38c601c1e4,2020-11-10 16:22:00.000000000
28,28,Jt8ytFpBx,2656274875.0,JtgFGk46g,49685b80e4,2020-11-10 16:49:00.000000000
29,29,Jt8ytFpBx,2656274875.0,JthcEe7ph,df7766b828,2020-11-10 18:11:00.000000000
30,30,Jt8ytFpBx,2656274875.0,JtnX5BkmN,925f01a9ec,2020-11-11 11:22:00.000000000
31,31,Jt8ytFpBx,2656274875.0,Jto00ns6b,c0d7fdd0ba,2020-11-11 11:29:00.000000000
32,32,Jt8ytFpBx,2656274875.0,Jto0r2zlU,16726316d3,2020-11-11 11:30:00.000000000
33,33,Jt8ytFpBx,2656274875.0,Jto4BvhFy,fbc796924b,2020-11-11 11:40:00.000000000
34,34,Jt8ytFpBx,2656274875.0,JtobDagLf,9092d19ea8,2020-11-11 11:57:00.000000000
35,35,Jt8ytFpBx,2656274875.0,JtoiCgaRE,7d7ae8f0d1,2020-11-11 12:15:00.000000000
36,36,Jt8ytFpBx,2656274875.0,Jtopyvo85,a57db8367f,2020-11-11 12:32:00.000000000
37,37,Jt8ytFpBx,2656274875.0,Jtp4WxpVl,7550f045e5,2020-11-11 14:14:00.000000000
38,38,Jt8ytFpBx,2656274875.0,JtpxhyfIF,47ad2e8bbc,2020-11-11 15:23:00.000000000
39,39,Jt8ytFpBx,2656274875.0,JtpPSzWNP,c86fddde42,2020-11-11 16:09:00.000000000
40,40,Jt8ytFpBx,2656274875.0,Jtq4Rl3XH,d63e2fafaf,2020-11-11 16:46:00.000000000
41,41,Jt8ytFpBx,2656274875.0,Jtq9uiFgT,aefaadd2df,2020-11-11 16:58:00.000000000
42,42,Jt8ytFpBx,2656274875.0,Jtqjl4BLC,847c933cc2,2020-11-11 17:22:00.000000000
43,43,Jt8ytFpBx,2656274875.0,Jtr8FeQtl,f5ab7dc135,2020-11-11 19:28:00.000000000
44,44,Jt8ytFpBx,2656274875.0,JtrjJzW1Q,84f4450f48,2020-11-11 19:56:00.000000000
45,45,Jt8ytFpBx,2656274875.0,JtrrI12pl,55df28bb17,2020-11-11 20:15:43.000000000
46,46,Jt8ytFpBx,2656274875.0,Jtrv5ew3w,48628b96c0,2020-11-11 20:24:00.000000000
47,47,Jt8ytFpBx,2656274875.0,JtrzR1SlU,f2d4293d9c,2020-11-11 20:35:00.000000000
48,48,Jt8ytFpBx,2656274875.0,JtrRaekhu,49ac1c4c1a,2020-11-11 21:18:00.000000000
49,49,Jt8ytFpBx,2656274875.0,JtwgDgzOk,7abf8a3496,2020-11-12 08:32:00.000000000
50,50,Jt8ytFpBx,2656274875.0,JtwZC7T8l,68bca4d56c,2020-11-12 10:22:00.000000000
51,51,Jt8ytFpBx,2656274875.0,Jtx0bfs2F,717887e6d1,2020-11-12 10:24:00.000000000
52,52,Jt8ytFpBx,2656274875.0,JtxzfqXF3,48db920987,2020-11-12 11:50:00.000000000
53,53,Jt8ytFpBx,2656274875.0,JtyOxdrkK,f98b27c099,2020-11-12 15:01:00.000000000
54,54,Jt8ytFpBx,2656274875.0,JtzbOm9sc,5c4c4950a9,2020-11-12 15:58:00.000000000
55,55,Jt8ytFpBx,2656274875.0,JtHcJelHY,68bca4d56c,2020-11-13 12:22:00.000000000
56,56,Jt8ytFpBx,2656274875.0,JtIf46neK,48db920987,2020-11-13 15:01:00.000000000
57,57,Jt8ytFpBx,2656274875.0,JtQ5mC0GH,4749e98d4c,2020-11-14 10:59:00.000000000
58,58,Jt8ytFpBx,2656274875.0,Ju2xKF38j,9945ebf08f,2020-11-15 18:42:00.000000000
59,59,Jt8ytFpBx,2656274875.0,Ju2Ih5UhS,0d1471818f,2020-11-15 19:08:00.000000000
60,60,Jt8ytFpBx,2656274875.0,Ju88MnaQ2,a537ba97b8,2020-11-16 08:57:00.000000000
61,61,Jt8ytFpBx,2656274875.0,Ju8Fe5T7x,4749e98d4c,2020-11-16 10:17:00.000000000
62,62,Jt8ytFpBx,2656274875.0,Ju8K5olCP,aefaadd2df,2020-11-16 10:29:00.000000000
63,63,Jt8ytFpBx,2656274875.0,JuajWeLUe,48db920987,2020-11-16 14:30:00.000000000
64,64,Jt8ytFpBx,2656274875.0,JuKskcuxa,0d1471818f,2020-11-20 10:29:00.000000000
65,65,Jt8ytFpBx,2656274875.0,Jxl1a20JQ,811e9b5bb8,2020-12-07 11:15:00.000000000
