Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,JwWjU1f1g,a5b67bb9d5,2020-12-04 20:22:06.666666667
1,1,JwWjU1f1g,6148280301.0,JwWkumUP4,fd645aa279,2020-12-04 20:23:00.000000000
2,2,JwWjU1f1g,6148280301.0,JwWlf3dih,cebf62b975,2020-12-04 20:25:00.000000000
3,3,JwWjU1f1g,6148280301.0,JwWl6w9lh,fd645aa279,2020-12-04 20:25:00.000000000
4,4,JwWjU1f1g,6148280301.0,JwWlyhJDU,633d990706,2020-12-04 20:26:00.000000000
5,5,JwWjU1f1g,6148280301.0,JwWmQ2CLC,4b3a148fe0,2020-12-04 20:29:00.000000000
6,6,JwWjU1f1g,6148280301.0,JwWmMvQUK,2d2c642f67,2020-12-04 20:29:00.000000000
7,7,JwWjU1f1g,6148280301.0,JwWn30ypJ,73247ebab6,2020-12-04 20:30:00.000000000
14,8,JwWjU1f1g,6148280301.0,JwWnoE12d,1d915f00a2,2020-12-04 20:31:00.000000000
13,9,JwWjU1f1g,6148280301.0,JwWnyEAuh,4b3a148fe0,2020-12-04 20:31:00.000000000
12,10,JwWjU1f1g,6148280301.0,JwWnssn7p,f764d8caba,2020-12-04 20:31:00.000000000
11,11,JwWjU1f1g,6148280301.0,JwWnJhTr4,9c833400df,2020-12-04 20:31:00.000000000
10,12,JwWjU1f1g,6148280301.0,JwWnqEP0j,5c507acacc,2020-12-04 20:31:00.000000000
9,13,JwWjU1f1g,6148280301.0,JwWnGirdi,253b63ff3c,2020-12-04 20:31:00.000000000
8,14,JwWjU1f1g,6148280301.0,JwWnsp32q,cc157e1771,2020-12-04 20:31:00.000000000
15,15,JwWjU1f1g,6148280301.0,JwWo12V7C,462651280b,2020-12-04 20:32:00.000000000
16,16,JwWjU1f1g,6148280301.0,JwWotnEHP,4f55d1cc81,2020-12-04 20:33:00.000000000
17,17,JwWjU1f1g,6148280301.0,JwWolaHi8,ce999182bb,2020-12-04 20:33:00.000000000
18,18,JwWjU1f1g,6148280301.0,JwWofwxXs,e61be323eb,2020-12-04 20:33:00.000000000
19,19,JwWjU1f1g,6148280301.0,JwWoxgq32,7a9d2a61d5,2020-12-04 20:33:00.000000000
20,20,JwWjU1f1g,6148280301.0,JwWoablhq,2e71603e33,2020-12-04 20:33:00.000000000
21,21,JwWjU1f1g,6148280301.0,JwWoJAuGj,1c179be3d0,2020-12-04 20:34:00.000000000
22,22,JwWjU1f1g,6148280301.0,JwWoRkTrV,cc157e1771,2020-12-04 20:34:00.000000000
25,23,JwWjU1f1g,6148280301.0,JwWoYaZTS,d5f0b6d751,2020-12-04 20:35:00.000000000
