Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,JrUHeqpik,9d113b7318,2020-11-01 19:04:06.666666667
1,1,JrUHeqpik,2275758460.0,JrUIu50dh,e678adf8ad,2020-11-01 19:06:00.000000000
2,2,JrUHeqpik,2275758460.0,JrUJLwV2H,167a00b51f,2020-11-01 19:09:00.000000000
3,3,JrUHeqpik,2275758460.0,JrUNCmUwT,7c8cfdc358,2020-11-01 19:18:00.000000000
4,4,JrUHeqpik,2275758460.0,JrUO0k7ek,3a77e34d6a,2020-11-01 19:19:00.000000000
5,5,JrUHeqpik,2275758460.0,JrUO3hpMa,abea2acd9c,2020-11-01 19:19:00.000000000
6,6,JrUHeqpik,2275758460.0,JrUOc8gMb,5b3cac7a53,2020-11-01 19:20:00.000000000
7,7,JrUHeqpik,2275758460.0,JrUOkmmTK,90c7b77528,2020-11-01 19:20:00.000000000
8,8,JrUHeqpik,2275758460.0,JrUOTzpY4,ae7e508232,2020-11-01 19:21:00.000000000
10,9,JrUHeqpik,2275758460.0,JrUP1vWkk,a161db8a7a,2020-11-01 19:22:00.000000000
9,10,JrUHeqpik,2275758460.0,JrUPeb8JG,c57ceca733,2020-11-01 19:22:00.000000000
11,11,JrUHeqpik,2275758460.0,JrUPI7nye,86deb0b5e1,2020-11-01 19:23:00.000000000
12,12,JrUHeqpik,2275758460.0,JrUQ6BAL0,80370894d6,2020-11-01 19:24:00.000000000
13,13,JrUHeqpik,2275758460.0,JrUQLCHff,e6dc614df6,2020-11-01 19:26:00.000000000
14,14,JrUHeqpik,2275758460.0,JrUQWxAwW,fec72c748f,2020-11-01 19:26:00.000000000
15,15,JrUHeqpik,2275758460.0,JrURhyBTx,67828e616b,2020-11-01 19:27:00.000000000
16,16,JrUHeqpik,2275758460.0,JrURiqMBH,92c7a9b835,2020-11-01 19:27:00.000000000
17,17,JrUHeqpik,2275758460.0,JrURE5AGp,f06c0fca72,2020-11-01 19:28:00.000000000
18,18,JrUHeqpik,2275758460.0,JrURsgkRC,924de03b12,2020-11-01 19:28:00.000000000
19,19,JrUHeqpik,2275758460.0,JrUS2jinz,6545d61f4f,2020-11-01 19:29:00.000000000
22,21,JrUHeqpik,2275758460.0,JrUSyd13l,fa0e4f812e,2020-11-01 19:30:00.000000000
20,22,JrUHeqpik,2275758460.0,JrUSz1Rbp,099641fcc4,2020-11-01 19:30:00.000000000
21,20,JrUHeqpik,2275758460.0,JrUSyqd17,c61764b23c,2020-11-01 19:30:00.000000000
23,23,JrUHeqpik,2275758460.0,JrUSWF1B2,b4fb3729ca,2020-11-01 19:31:00.000000000
24,24,JrUHeqpik,2275758460.0,JrUSOFfFO,c3722eb81a,2020-11-01 19:31:00.000000000
25,25,JrUHeqpik,2275758460.0,JrUTms2Ba,2d28aaf0ef,2020-11-01 19:32:00.000000000
26,26,JrUHeqpik,2275758460.0,JrUSZEyYl,1bdc97cd18,2020-11-01 19:32:00.000000000
27,27,JrUHeqpik,2275758460.0,JrUTND5AQ,3d7b016dcf,2020-11-01 19:33:00.000000000
30,29,JrUHeqpik,2275758460.0,JrUU7532O,850b9faea7,2020-11-01 19:34:00.000000000
28,30,JrUHeqpik,2275758460.0,JrUUd0LsY,bc5bd94356,2020-11-01 19:34:00.000000000
29,28,JrUHeqpik,2275758460.0,JrUTRrq3q,e1ca4c7fd1,2020-11-01 19:34:00.000000000
32,31,JrUHeqpik,2275758460.0,JrUUgiYYH,5493a9e298,2020-11-01 19:35:00.000000000
31,32,JrUHeqpik,2275758460.0,JrUUmdBYX,f86462a605,2020-11-01 19:35:00.000000000
33,33,JrUHeqpik,2275758460.0,JrUWAdjjs,ba5ba8e10c,2020-11-01 19:40:00.000000000
34,34,JrUHeqpik,2275758460.0,JrUWfrIoA,f65165e1ef,2020-11-01 19:40:00.000000000
35,35,JrUHeqpik,2275758460.0,JrUWEyFIU,b08a224c28,2020-11-01 19:41:00.000000000
36,36,JrUHeqpik,2275758460.0,JrUXg8K0t,49b5761d04,2020-11-01 19:42:00.000000000
37,37,JrUHeqpik,2275758460.0,JrUXMmeQc,a2a804ced2,2020-11-01 19:43:00.000000000
38,38,JrUHeqpik,2275758460.0,JrUXCga8o,c74d947509,2020-11-01 19:43:00.000000000
40,39,JrUHeqpik,2275758460.0,JrUYVggb7,08157eb60c,2020-11-01 19:46:00.000000000
39,40,JrUHeqpik,2275758460.0,JrUYZ7Vdz,9e324702f9,2020-11-01 19:46:00.000000000
43,41,JrUHeqpik,2275758460.0,JrUZ9nVh1,ae89dcb882,2020-11-01 19:47:00.000000000
42,42,JrUHeqpik,2275758460.0,JrUZiALbC,9fe5c5b3a8,2020-11-01 19:47:00.000000000
41,43,JrUHeqpik,2275758460.0,JrUZp70Pb,e0e13067ea,2020-11-01 19:47:00.000000000
44,44,JrUHeqpik,2275758460.0,JrUZFCwg4,379e9cf1c4,2020-11-01 19:48:00.000000000
45,45,JrUHeqpik,2275758460.0,JrUZHsj9E,156f832548,2020-11-01 19:48:00.000000000
46,46,JrUHeqpik,2275758460.0,JrUZZsIln,4da17a23a3,2020-11-01 19:49:00.000000000
47,47,JrUHeqpik,2275758460.0,JrV0dBr2Q,4297ce3ba0,2020-11-01 19:49:00.000000000
48,48,JrUHeqpik,2275758460.0,JrV0owome,1d977a025e,2020-11-01 19:50:00.000000000
49,49,JrUHeqpik,2275758460.0,JrV0l0XmG,6b1aa4bc07,2020-11-01 19:50:00.000000000
50,50,JrUHeqpik,2275758460.0,JrV0whREd,37f7ff86ad,2020-11-01 19:50:00.000000000
