Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,G8qjzCRSu,9f4d7ab3e8,2018-08-17 23:04:22.666666667
1,1,G8qjzCRSu,3209409781.0,GvjwxsRUt,9f4d7ab3e8,2018-08-19 07:33:23.000000000
2,2,G8qjzCRSu,3209409781.0,Gvx0ssuth,9f4d7ab3e8,2018-08-20 17:52:46.000000000
3,3,G8qjzCRSu,3209409781.0,GvGL7htZ3,9f4d7ab3e8,2018-08-21 18:42:27.000000000
4,4,G8qjzCRSu,3209409781.0,GvUPjsVBO,9f4d7ab3e8,2018-08-23 06:31:15.000000000
5,5,G8qjzCRSu,3209409781.0,GwdF67vJg,9f4d7ab3e8,2018-08-25 06:28:16.000000000
6,6,G8qjzCRSu,3209409781.0,GwnlDypaz,9f4d7ab3e8,2018-08-26 07:07:48.000000000
7,7,G8qjzCRSu,3209409781.0,GwwoD1Zyt,9f4d7ab3e8,2018-08-27 06:09:54.000000000
8,8,G8qjzCRSu,3209409781.0,GwHP02RGF,9f4d7ab3e8,2018-08-28 11:15:04.000000000
9,9,G8qjzCRSu,3209409781.0,GwPw8nQgn,9f4d7ab3e8,2018-08-29 06:50:34.000000000
10,10,G8qjzCRSu,3209409781.0,GwYk734Ta,9f4d7ab3e8,2018-08-30 05:15:40.000000000
11,11,G8qjzCRSu,3209409781.0,Gxamt5mp0,9f4d7ab3e8,2018-08-31 11:54:26.000000000
12,12,G8qjzCRSu,3209409781.0,GxhRBmbVK,9f4d7ab3e8,2018-09-01 07:00:22.000000000
13,13,G8qjzCRSu,3209409781.0,GxjXp622h,9f4d7ab3e8,2018-09-01 12:20:09.000000000
14,14,G8qjzCRSu,3209409781.0,GxtMFxY24,9f4d7ab3e8,2018-09-02 13:21:11.000000000
15,15,G8qjzCRSu,3209409781.0,GxB6B6Cd4,9f4d7ab3e8,2018-09-03 07:59:30.000000000
16,16,G8qjzCRSu,3209409781.0,GxKfSmDM4,9f4d7ab3e8,2018-09-04 07:17:05.000000000
17,17,G8qjzCRSu,3209409781.0,GxWdFnna9,9f4d7ab3e8,2018-09-05 13:44:35.000000000
18,18,G8qjzCRSu,3209409781.0,Gy56ZzJKs,9f4d7ab3e8,2018-09-06 12:22:52.000000000
19,19,G8qjzCRSu,3209409781.0,GyaDODJ8l,9f4d7ab3e8,2018-09-07 02:27:29.000000000
20,20,G8qjzCRSu,3209409781.0,Hifhew9bL,9f4d7ab3e8,2019-02-25 07:35:01.000000000
