Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,Jkuj79yxL,02da7b1afe,2020-09-13 22:51:13.444444445
1,1,Jkuj79yxL,2258727970.0,JkuGV7p3A,c70c18960b,2020-09-13 23:58:42.000000000
2,2,Jkuj79yxL,2258727970.0,JkygY2D4K,db3d63d4f5,2020-09-14 09:05:45.000000000
3,3,Jkuj79yxL,2258727970.0,JkyjxkTcW,4075a77167,2020-09-14 09:12:05.000000000
4,4,Jkuj79yxL,2258727970.0,JkynL9kIG,d1dea18974,2020-09-14 09:22:29.000000000
5,5,Jkuj79yxL,2258727970.0,JkyqAp1NG,b3c4cde8eb,2020-09-14 09:29:26.000000000
6,6,Jkuj79yxL,2258727970.0,JkyqVnQtq,227acae3f8,2020-09-14 09:30:17.000000000
7,7,Jkuj79yxL,2258727970.0,Jkyrb0mNG,6762861d80,2020-09-14 09:30:54.000000000
8,8,Jkuj79yxL,2258727970.0,JkyC0DgoM,eda41fb520,2020-09-14 09:57:35.000000000
9,9,Jkuj79yxL,2258727970.0,JkyD61SlZ,56f8e6cd15,2020-09-14 10:00:15.000000000
10,10,Jkuj79yxL,2258727970.0,JkyD8CXZt,bd20320a05,2020-09-14 10:00:23.000000000
11,11,Jkuj79yxL,2258727970.0,JkyFqcHl5,2ee6b10f6d,2020-09-14 10:05:59.000000000
12,12,Jkuj79yxL,2258727970.0,JkyFqvoyk,128f96497f,2020-09-14 10:06:00.000000000
13,13,Jkuj79yxL,2258727970.0,JkyJkc6k0,41d5c1105b,2020-09-14 10:15:37.000000000
14,14,Jkuj79yxL,2258727970.0,JkyJzlKWT,e8e27a1664,2020-09-14 10:16:13.000000000
15,15,Jkuj79yxL,2258727970.0,JkyKj9VtR,20b0c3250f,2020-09-14 10:18:02.000000000
16,16,Jkuj79yxL,2258727970.0,JkyNGCQt7,a186d919f4,2020-09-14 10:26:22.000000000
17,17,Jkuj79yxL,2258727970.0,JkyO085qJ,d5f412d74c,2020-09-14 10:27:07.000000000
18,18,Jkuj79yxL,2258727970.0,JkyQc3Ir5,cb5adae5ad,2020-09-14 10:32:32.000000000
19,19,Jkuj79yxL,2258727970.0,Jkz37EiwE,4f66f5cb12,2020-09-14 11:04:23.000000000
20,20,Jkuj79yxL,2258727970.0,Jkz5e3Kw2,3605f777ab,2020-09-14 11:09:34.000000000
21,21,Jkuj79yxL,2258727970.0,Jkz5ujQw5,1b0c8b5593,2020-09-14 11:10:13.000000000
22,22,Jkuj79yxL,2258727970.0,Jkz949hiQ,07db0f9e7f,2020-09-14 11:19:02.000000000
23,23,Jkuj79yxL,2258727970.0,JkzaiEXEE,8de496cd90,2020-09-14 11:22:04.000000000
24,24,Jkuj79yxL,2258727970.0,JkzaMA7tA,92030b7f96,2020-09-14 11:23:16.000000000
25,25,Jkuj79yxL,2258727970.0,JkzfiDfYj,4e9ac11c61,2020-09-14 11:34:23.000000000
26,26,Jkuj79yxL,2258727970.0,JkzLG1IFj,9254d37101,2020-09-14 12:54:09.000000000
27,27,Jkuj79yxL,2258727970.0,JkzO8a8Ps,b8b3ff491e,2020-09-14 13:00:11.000000000
28,28,Jkuj79yxL,2258727970.0,JkzOQuxS9,2f77cae309,2020-09-14 13:01:58.000000000
29,29,Jkuj79yxL,2258727970.0,JkzTyExbv,653ca60f2c,2020-09-14 13:13:35.000000000
30,30,Jkuj79yxL,2258727970.0,JkzUHE1Rz,861578bef8,2020-09-14 13:16:23.000000000
31,31,Jkuj79yxL,2258727970.0,JkzVFifX8,24c9628d9b,2020-09-14 13:18:45.000000000
32,32,Jkuj79yxL,2258727970.0,JkzVRtvEr,4bdaa0e87c,2020-09-14 13:19:14.000000000
33,33,Jkuj79yxL,2258727970.0,JkzW8hXSc,471ec03290,2020-09-14 13:19:55.000000000
34,34,Jkuj79yxL,2258727970.0,JkzWUovH3,8b1f80bb2c,2020-09-14 13:21:50.000000000
35,35,Jkuj79yxL,2258727970.0,JkzYj4Vwf,eb98b0c2d4,2020-09-14 13:25:16.000000000
36,36,Jkuj79yxL,2258727970.0,JkzYR2IQ2,0eb1c96489,2020-09-14 13:26:36.000000000
37,37,Jkuj79yxL,2258727970.0,JkAkmdQVT,92fb9e326a,2020-09-14 14:19:36.000000000
38,38,Jkuj79yxL,2258727970.0,JkAoc8lew,08580eb568,2020-09-14 14:29:02.000000000
39,39,Jkuj79yxL,2258727970.0,JkAoH9Wv8,5b56abc0ed,2020-09-14 14:30:17.000000000
40,40,Jkuj79yxL,2258727970.0,JkApeiUch,8aad168f16,2020-09-14 14:31:36.000000000
41,41,Jkuj79yxL,2258727970.0,JkAqcxpxk,4ac4e6951f,2020-09-14 14:34:00.000000000
42,42,Jkuj79yxL,2258727970.0,JkAsaeLRw,03fb2952f8,2020-09-14 14:38:49.000000000
43,43,Jkuj79yxL,2258727970.0,JkAtcodRx,aeb250456f,2020-09-14 14:41:22.000000000
44,44,Jkuj79yxL,2258727970.0,JkAvZhb7J,0a9d9a22be,2020-09-14 14:48:15.000000000
45,45,Jkuj79yxL,2258727970.0,JkADgu2Yr,29081248da,2020-09-14 15:06:11.000000000
46,46,Jkuj79yxL,2258727970.0,JkALnmszw,77087ee662,2020-09-14 15:26:10.000000000
47,47,Jkuj79yxL,2258727970.0,JkAOABxOU,aabd8adba0,2020-09-14 15:34:04.000000000
48,48,Jkuj79yxL,2258727970.0,JkARGDvZa,4834721dbc,2020-09-14 15:41:43.000000000
49,49,Jkuj79yxL,2258727970.0,JkAUTg970,e85a9f1dab,2020-09-14 15:49:36.000000000
50,50,Jkuj79yxL,2258727970.0,JkBdvDI3l,b04cede5b8,2020-09-14 16:35:29.000000000
51,51,Jkuj79yxL,2258727970.0,JkBgtc7Fv,4209bb5d9d,2020-09-14 16:42:45.000000000
52,52,Jkuj79yxL,2258727970.0,JkCpCiqfJ,151faa65cb,2020-09-14 19:38:03.000000000
53,53,Jkuj79yxL,2258727970.0,JkCpSeLz8,a941f65e27,2020-09-14 19:38:41.000000000
54,54,Jkuj79yxL,2258727970.0,JkCyd89uO,6afcff86dd,2020-09-14 19:59:13.000000000
55,55,Jkuj79yxL,2258727970.0,JkCN0yNlT,46f10e446b,2020-09-14 20:35:41.000000000
56,56,Jkuj79yxL,2258727970.0,JkD9aioLc,3229da2f17,2020-09-14 21:30:16.000000000
57,57,Jkuj79yxL,2258727970.0,JkDgLAQpi,449473d700,2020-09-14 21:49:00.000000000
58,58,Jkuj79yxL,2258727970.0,JkDs0qp7P,44aad883bf,2020-09-14 22:16:40.000000000
59,59,Jkuj79yxL,2258727970.0,JkEoax2mv,7122bd6bbf,2020-09-15 00:39:59.000000000
60,60,Jkuj79yxL,2258727970.0,JkHFdrgKK,f4fd3025cd,2020-09-15 09:00:13.000000000
61,61,Jkuj79yxL,2258727970.0,JkHFidfVp,bc94657fee,2020-09-15 09:00:23.000000000
