Unnamed: 0.1,index,origin_id,origin_uid,id,uid,created_at
0,0,,,JvJpfshKi,18da582ba3,2020-11-26 22:53:53.333333334
1,1,JvJpfshKi,5611973064.0,JvJTJrnDj,aceff0d05d,2020-11-26 22:54:00.000000000
2,2,JvJpfshKi,5611973064.0,JvJTNAES8,aceff0d05d,2020-11-26 22:54:00.000000000
3,3,JvJpfshKi,5611973064.0,JvJU9sGcn,c1ca675b6d,2020-11-26 22:55:00.000000000
4,4,JvJpfshKi,5611973064.0,JvJU2prOT,c1ca675b6d,2020-11-26 22:55:00.000000000
5,5,JvJpfshKi,5611973064.0,JvJU2jXs5,25b1420dc5,2020-11-26 22:55:00.000000000
6,6,JvJpfshKi,5611973064.0,JvJU03Km0,aceff0d05d,2020-11-26 22:55:00.000000000
7,7,JvJpfshKi,5611973064.0,JvJU4aNHM,73fe8c40da,2020-11-26 22:55:00.000000000
8,8,JvJpfshKi,5611973064.0,JvJTUpBw8,54f901d46b,2020-11-26 22:55:00.000000000
9,9,JvJpfshKi,5611973064.0,JvJTTeMjd,aceff0d05d,2020-11-26 22:55:00.000000000
10,10,JvJpfshKi,5611973064.0,JvJTS52q4,aceff0d05d,2020-11-26 22:55:00.000000000
11,11,JvJpfshKi,5611973064.0,JvJTOsLVd,c1ca675b6d,2020-11-26 22:55:00.000000000
12,12,JvJpfshKi,5611973064.0,JvJTYyRZj,aceff0d05d,2020-11-26 22:55:00.000000000
15,13,JvJpfshKi,5611973064.0,JvJUBgsDV,0683104f11,2020-11-26 22:56:00.000000000
16,14,JvJpfshKi,5611973064.0,JvJUBzbvn,5567f945c7,2020-11-26 22:56:00.000000000
13,15,JvJpfshKi,5611973064.0,JvJUyjaBY,2856ad7a99,2020-11-26 22:56:00.000000000
14,16,JvJpfshKi,5611973064.0,JvJUdkmM7,2f957e3567,2020-11-26 22:56:00.000000000
27,21,JvJpfshKi,5611973064.0,JvJUU90Rb,d20a440d83,2020-11-26 22:57:00.000000000
26,17,JvJpfshKi,5611973064.0,JvJUYg3QU,79847d2564,2020-11-26 22:57:00.000000000
25,18,JvJpfshKi,5611973064.0,JvJV1w3fd,79847d2564,2020-11-26 22:57:00.000000000
24,19,JvJpfshKi,5611973064.0,JvJUYh8g7,d20a440d83,2020-11-26 22:57:00.000000000
22,23,JvJpfshKi,5611973064.0,JvJUDzWhY,0683104f11,2020-11-26 22:57:00.000000000
23,20,JvJpfshKi,5611973064.0,JvJUV1884,79847d2564,2020-11-26 22:57:00.000000000
20,24,JvJpfshKi,5611973064.0,JvJUK8pK2,2741fc9c27,2020-11-26 22:57:00.000000000
19,25,JvJpfshKi,5611973064.0,JvJUCo1yz,2741fc9c27,2020-11-26 22:57:00.000000000
